ENSG00000000005	ENSMMUG00000008212
ENSG00000158497	ENSMMUG00000046781
ENSG00000158516	ENSMMUG00000061752
ENSG00000158517	ENSMMUG00000007586
ENSG00000158525	ENSMMUG00000009494
ENSG00000158526	ENSMMUG00000010044
ENSG00000158528	ENSMMUG00000008008
ENSG00000158545	ENSMMUG00000014323
ENSG00000158552	ENSMMUG00000019614
ENSG00000158555	ENSMMUG00000009022
ENSG00000158560	ENSMMUG00000005915
ENSG00000158571	ENSMMUG00000008425
ENSG00000158578	ENSMMUG00000008429
ENSG00000158604	ENSMMUG00000002650
ENSG00000158615	ENSMMUG00000065076
ENSG00000158623	ENSMMUG00000004801
ENSG00000158636	ENSMMUG00000022401
ENSG00000158669	ENSMMUG00000014721
ENSG00000158683	ENSMMUG00000007032
ENSG00000158691	ENSMMUG00000011675
ENSG00000158710	ENSMMUG00000040609
ENSG00000158711	ENSMMUG00000001024
ENSG00000158714	ENSMMUG00000011338
ENSG00000158715	ENSMMUG00000004116
ENSG00000158716	ENSMMUG00000018444
ENSG00000158717	ENSMMUG00000029068
ENSG00000158747	ENSMMUG00000032231
ENSG00000158748	ENSMMUG00000063749
ENSG00000158764	ENSMMUG00000012037
ENSG00000158769	ENSMMUG00000001996
ENSG00000158773	ENSMMUG00000002003
ENSG00000158786	ENSMMUG00000049733
ENSG00000158792	ENSMMUG00000002504
ENSG00000158793	ENSMMUG00000002009
ENSG00000158796	ENSMMUG00000002010
ENSG00000158805	ENSMMUG00000002506
ENSG00000158813	ENSMMUG00000017753
ENSG00000158816	ENSMMUG00000006022
ENSG00000158825	ENSMMUG00000056564
ENSG00000158828	ENSMMUG00000008835
ENSG00000158850	ENSMMUG00000022629
ENSG00000158856	ENSMMUG00000005870
ENSG00000158859	ENSMMUG00000050419
ENSG00000158863	ENSMMUG00000013017
ENSG00000158864	ENSMMUG00000004520
ENSG00000158864	ENSMMUG00000042838
ENSG00000158865	ENSMMUG00000001407
ENSG00000158869	ENSMMUG00000004512
ENSG00000158874	ENSMMUG00000004516
ENSG00000158882	ENSMMUG00000018126
ENSG00000158882	ENSMMUG00000060496
ENSG00000158887	ENSMMUG00000001216
ENSG00000158901	ENSMMUG00000054508
ENSG00000158941	ENSMMUG00000021991
ENSG00000158955	ENSMMUG00000020810
ENSG00000158966	ENSMMUG00000007577
ENSG00000158985	ENSMMUG00000060388
ENSG00000158987	ENSMMUG00000006165
ENSG00000159023	ENSMMUG00000011377
ENSG00000159055	ENSMMUG00000059707
ENSG00000159063	ENSMMUG00000017472
ENSG00000159069	ENSMMUG00000011528
ENSG00000159079	ENSMMUG00000010304
ENSG00000159082	ENSMMUG00000004624
ENSG00000159086	ENSMMUG00000043714
ENSG00000159110	ENSMMUG00000003956
ENSG00000159128	ENSMMUG00000005508
ENSG00000159131	ENSMMUG00000022702
ENSG00000159140	ENSMMUG00000005511
ENSG00000159147	ENSMMUG00000003701
ENSG00000159164	ENSMMUG00000007257
ENSG00000159166	ENSMMUG00000013507
ENSG00000159167	ENSMMUG00000046186
ENSG00000159173	ENSMMUG00000046222
ENSG00000159176	ENSMMUG00000020772
ENSG00000159182	ENSMMUG00000053394
ENSG00000159184	ENSMMUG00000060879
ENSG00000159189	ENSMMUG00000020756
ENSG00000159197	ENSMMUG00000053087
ENSG00000159199	ENSMMUG00000003986
ENSG00000159199	ENSMMUG00000013395
ENSG00000159200	ENSMMUG00000004600
ENSG00000159202	ENSMMUG00000057164
ENSG00000159208	ENSMMUG00000021388
ENSG00000159210	ENSMMUG00000021087
ENSG00000159212	ENSMMUG00000004605
ENSG00000159214	ENSMMUG00000015156
ENSG00000159216	ENSMMUG00000001649
ENSG00000159217	ENSMMUG00000011533
ENSG00000159224	ENSMMUG00000049405
ENSG00000159231	ENSMMUG00000020565
ENSG00000159248	ENSMMUG00000007028
ENSG00000159251	ENSMMUG00000007027
ENSG00000159256	ENSMMUG00000020043
ENSG00000159259	ENSMMUG00000007399
ENSG00000159261	ENSMMUG00000000488
ENSG00000159263	ENSMMUG00000058333
ENSG00000159267	ENSMMUG00000015566
ENSG00000159289	ENSMMUG00000003002
ENSG00000159289	ENSMMUG00000008000
ENSG00000159289	ENSMMUG00000022733
ENSG00000159289	ENSMMUG00000040970
ENSG00000159289	ENSMMUG00000045257
ENSG00000159289	ENSMMUG00000048069
ENSG00000159289	ENSMMUG00000050284
ENSG00000159289	ENSMMUG00000057295
ENSG00000159289	ENSMMUG00000057681
ENSG00000159289	ENSMMUG00000058749
ENSG00000159289	ENSMMUG00000059242
ENSG00000159289	ENSMMUG00000059258
ENSG00000159289	ENSMMUG00000061079
ENSG00000159289	ENSMMUG00000061499
ENSG00000159289	ENSMMUG00000061904
ENSG00000159307	ENSMMUG00000006061
ENSG00000159314	ENSMMUG00000021932
ENSG00000159322	ENSMMUG00000011309
ENSG00000159337	ENSMMUG00000003848
ENSG00000159339	ENSMMUG00000032238
ENSG00000159346	ENSMMUG00000007046
ENSG00000159348	ENSMMUG00000054475
ENSG00000159352	ENSMMUG00000049004
ENSG00000159363	ENSMMUG00000001610
ENSG00000159374	ENSMMUG00000002140
ENSG00000159377	ENSMMUG00000020924
ENSG00000159387	ENSMMUG00000011658
ENSG00000159388	ENSMMUG00000053426
ENSG00000159398	ENSMMUG00000051854
ENSG00000159399	ENSMMUG00000011845
ENSG00000159403	ENSMMUG00000006470
ENSG00000159409	ENSMMUG00000016952
ENSG00000159423	ENSMMUG00000004751
ENSG00000159433	ENSMMUG00000008093
ENSG00000159450	ENSMMUG00000056263
ENSG00000159455	ENSMMUG00000049286
ENSG00000159455	ENSMMUG00000049843
ENSG00000159459	ENSMMUG00000006498
ENSG00000159461	ENSMMUG00000019902
ENSG00000159479	ENSMMUG00000023671
ENSG00000159495	ENSMMUG00000022251
ENSG00000159496	ENSMMUG00000039465
ENSG00000159527	ENSMMUG00000053940
ENSG00000159556	ENSMMUG00000059556
ENSG00000159579	ENSMMUG00000020353
ENSG00000159588	ENSMMUG00000001960
ENSG00000159593	ENSMMUG00000006752
ENSG00000159596	ENSMMUG00000030685
ENSG00000159596	ENSMMUG00000040638
ENSG00000159618	ENSMMUG00000011980
ENSG00000159625	ENSMMUG00000015692
ENSG00000159640	ENSMMUG00000012608
ENSG00000159648	ENSMMUG00000022666
ENSG00000159650	ENSMMUG00000004197
ENSG00000159658	ENSMMUG00000013741
ENSG00000159658	ENSMMUG00000056043
ENSG00000159674	ENSMMUG00000020856
ENSG00000159685	ENSMMUG00000016719
ENSG00000159692	ENSMMUG00000008323
ENSG00000159708	ENSMMUG00000009821
ENSG00000159713	ENSMMUG00000054637
ENSG00000159714	ENSMMUG00000009825
ENSG00000159720	ENSMMUG00000029105
ENSG00000159723	ENSMMUG00000060341
ENSG00000159733	ENSMMUG00000032306
ENSG00000159753	ENSMMUG00000009799
ENSG00000159761	ENSMMUG00000043912
ENSG00000159763	ENSMMUG00000059521
ENSG00000159784	ENSMMUG00000012633
ENSG00000159788	ENSMMUG00000007154
ENSG00000159792	ENSMMUG00000011895
ENSG00000159840	ENSMMUG00000012635
ENSG00000159842	ENSMMUG00000008130
ENSG00000159871	ENSMMUG00000059642
ENSG00000159873	ENSMMUG00000053198
ENSG00000159882	ENSMMUG00000028751
ENSG00000159884	ENSMMUG00000016327
ENSG00000159885	ENSMMUG00000056925
ENSG00000159899	ENSMMUG00000016334
ENSG00000159905	ENSMMUG00000064975
ENSG00000159915	ENSMMUG00000012797
ENSG00000159917	ENSMMUG00000012801
ENSG00000159921	ENSMMUG00000006135
ENSG00000159958	ENSMMUG00000052011
ENSG00000160007	ENSMMUG00000011332
ENSG00000160013	ENSMMUG00000017922
ENSG00000160014	ENSMMUG00000017921
ENSG00000160049	ENSMMUG00000032254
ENSG00000160050	ENSMMUG00000015066
ENSG00000160051	ENSMMUG00000017718
ENSG00000160055	ENSMMUG00000008453
ENSG00000160058	ENSMMUG00000001264
ENSG00000160062	ENSMMUG00000051742
ENSG00000160075	ENSMMUG00000050067
ENSG00000160087	ENSMMUG00000010030
ENSG00000160094	ENSMMUG00000003267
ENSG00000160097	ENSMMUG00000062568
ENSG00000160111	ENSMMUG00000017254
ENSG00000160113	ENSMMUG00000028849
ENSG00000160117	ENSMMUG00000016228
ENSG00000160124	ENSMMUG00000047586
ENSG00000160131	ENSMMUG00000058334
ENSG00000160145	ENSMMUG00000003851
ENSG00000160161	ENSMMUG00000011352
ENSG00000160179	ENSMMUG00000018058
ENSG00000160180	ENSMMUG00000062860
ENSG00000160181	ENSMMUG00000064839
ENSG00000160182	ENSMMUG00000050587
ENSG00000160183	ENSMMUG00000018079
ENSG00000160185	ENSMMUG00000018081
ENSG00000160188	ENSMMUG00000018084
ENSG00000160190	ENSMMUG00000018085
ENSG00000160190	ENSMMUG00000058579
ENSG00000160191	ENSMMUG00000022107
ENSG00000160193	ENSMMUG00000062729
ENSG00000160194	ENSMMUG00000001553
ENSG00000160199	ENSMMUG00000009288
ENSG00000160200	ENSMMUG00000009289
ENSG00000160201	ENSMMUG00000022769
ENSG00000160202	ENSMMUG00000020271
ENSG00000160207	ENSMMUG00000022791
ENSG00000160208	ENSMMUG00000000104
ENSG00000160209	ENSMMUG00000062457
ENSG00000160211	ENSMMUG00000017409
ENSG00000160213	ENSMMUG00000012303
ENSG00000160214	ENSMMUG00000012304
ENSG00000160216	ENSMMUG00000045179
ENSG00000160218	ENSMMUG00000005269
ENSG00000160219	ENSMMUG00000015190
ENSG00000160221	ENSMMUG00000005272
ENSG00000160223	ENSMMUG00000010647
ENSG00000160224	ENSMMUG00000004168
ENSG00000160226	ENSMMUG00000049578
ENSG00000160233	ENSMMUG00000049755
ENSG00000160255	ENSMMUG00000000951
ENSG00000160256	ENSMMUG00000000953
ENSG00000160271	ENSMMUG00000015274
ENSG00000160282	ENSMMUG00000022324
ENSG00000160284	ENSMMUG00000058335
ENSG00000160285	ENSMMUG00000022329
ENSG00000160293	ENSMMUG00000017214
ENSG00000160294	ENSMMUG00000022331
ENSG00000160298	ENSMMUG00000039473
ENSG00000160299	ENSMMUG00000012914
ENSG00000160305	ENSMMUG00000015797
ENSG00000160307	ENSMMUG00000063077
ENSG00000160310	ENSMMUG00000015803
ENSG00000160318	ENSMMUG00000052024
ENSG00000160321	ENSMMUG00000063815
ENSG00000160323	ENSMMUG00000000937
ENSG00000160326	ENSMMUG00000010981
ENSG00000160345	ENSMMUG00000056886
ENSG00000160349	ENSMMUG00000017917
ENSG00000160352	ENSMMUG00000061186
ENSG00000160360	ENSMMUG00000003081
ENSG00000160392	ENSMMUG00000008946
ENSG00000160396	ENSMMUG00000006072
ENSG00000160401	ENSMMUG00000016423
ENSG00000160404	ENSMMUG00000016429
ENSG00000160408	ENSMMUG00000018686
ENSG00000160410	ENSMMUG00000020797
ENSG00000160439	ENSMMUG00000022322
ENSG00000160439	ENSMMUG00000059308
ENSG00000160445	ENSMMUG00000010870
ENSG00000160446	ENSMMUG00000041713
ENSG00000160447	ENSMMUG00000010143
ENSG00000160460	ENSMMUG00000020796
ENSG00000160460	ENSMMUG00000051535
ENSG00000160469	ENSMMUG00000002965
ENSG00000160471	ENSMMUG00000056461
ENSG00000160472	ENSMMUG00000015900
ENSG00000160505	ENSMMUG00000028711
ENSG00000160539	ENSMMUG00000047768
ENSG00000160551	ENSMMUG00000019667
ENSG00000160563	ENSMMUG00000001727
ENSG00000160570	ENSMMUG00000041041
ENSG00000160584	ENSMMUG00000016128
ENSG00000160593	ENSMMUG00000006268
ENSG00000160602	ENSMMUG00000030250
ENSG00000160606	ENSMMUG00000051743
ENSG00000160613	ENSMMUG00000002061
ENSG00000160633	ENSMMUG00000017970
ENSG00000160654	ENSMMUG00000017600
ENSG00000160678	ENSMMUG00000008145
ENSG00000160679	ENSMMUG00000008146
ENSG00000160683	ENSMMUG00000009316
ENSG00000160685	ENSMMUG00000004053
ENSG00000160688	ENSMMUG00000006584
ENSG00000160691	ENSMMUG00000006581
ENSG00000160695	ENSMMUG00000014864
ENSG00000160703	ENSMMUG00000012189
ENSG00000160710	ENSMMUG00000016093
ENSG00000160712	ENSMMUG00000022978
ENSG00000160714	ENSMMUG00000019547
ENSG00000160716	ENSMMUG00000016089
ENSG00000160741	ENSMMUG00000005005
ENSG00000160746	ENSMMUG00000001029
ENSG00000160752	ENSMMUG00000019570
ENSG00000160752	ENSMMUG00000023144
ENSG00000160753	ENSMMUG00000023145
ENSG00000160767	ENSMMUG00000018309
ENSG00000160781	ENSMMUG00000000085
ENSG00000160785	ENSMMUG00000004902
ENSG00000160789	ENSMMUG00000016096
ENSG00000160791	ENSMMUG00000055383
ENSG00000160796	ENSMMUG00000019813
ENSG00000160799	ENSMMUG00000019810
ENSG00000160801	ENSMMUG00000014742
ENSG00000160803	ENSMMUG00000009983
ENSG00000160808	ENSMMUG00000014741
ENSG00000160813	ENSMMUG00000012728
ENSG00000160818	ENSMMUG00000002624
ENSG00000160838	ENSMMUG00000064007
ENSG00000160856	ENSMMUG00000046969
ENSG00000160862	ENSMMUG00000022504
ENSG00000160867	ENSMMUG00000011033
ENSG00000160870	ENSMMUG00000022730
ENSG00000160877	ENSMMUG00000017971
ENSG00000160882	ENSMMUG00000000959
ENSG00000160882	ENSMMUG00000013631
ENSG00000160883	ENSMMUG00000002653
ENSG00000160886	ENSMMUG00000019458
ENSG00000160908	ENSMMUG00000020140
ENSG00000160917	ENSMMUG00000019191
ENSG00000160948	ENSMMUG00000020667
ENSG00000160949	ENSMMUG00000002655
ENSG00000160951	ENSMMUG00000005728
ENSG00000160953	ENSMMUG00000003043
ENSG00000160959	ENSMMUG00000053025
ENSG00000160961	ENSMMUG00000020653
ENSG00000160963	ENSMMUG00000048852
ENSG00000160973	ENSMMUG00000002663
ENSG00000160991	ENSMMUG00000012024
ENSG00000160993	ENSMMUG00000050875
ENSG00000160994	ENSMMUG00000013758
ENSG00000160994	ENSMMUG00000050835
ENSG00000160999	ENSMMUG00000010329
ENSG00000161010	ENSMMUG00000021056
ENSG00000161011	ENSMMUG00000021055
ENSG00000161013	ENSMMUG00000012374
ENSG00000161016	ENSMMUG00000013379
ENSG00000161021	ENSMMUG00000012371
ENSG00000161031	ENSMMUG00000003031
ENSG00000161036	ENSMMUG00000012021
ENSG00000161040	ENSMMUG00000012427
ENSG00000161048	ENSMMUG00000004236
ENSG00000161055	ENSMMUG00000018692
ENSG00000161057	ENSMMUG00000003432
ENSG00000161091	ENSMMUG00000010653
ENSG00000161179	ENSMMUG00000018996
ENSG00000161180	ENSMMUG00000018799
ENSG00000161202	ENSMMUG00000006553
ENSG00000161203	ENSMMUG00000006557
ENSG00000161204	ENSMMUG00000006558
ENSG00000161217	ENSMMUG00000038924
ENSG00000161265	ENSMMUG00000048190
ENSG00000161267	ENSMMUG00000002021
ENSG00000161270	ENSMMUG00000019749
ENSG00000161277	ENSMMUG00000019702
ENSG00000161281	ENSMMUG00000000250
ENSG00000161298	ENSMMUG00000016449
ENSG00000161328	ENSMMUG00000021661
ENSG00000161381	ENSMMUG00000004917
ENSG00000161395	ENSMMUG00000001347
ENSG00000161405	ENSMMUG00000017337
ENSG00000161509	ENSMMUG00000005744
ENSG00000161513	ENSMMUG00000015648
ENSG00000161526	ENSMMUG00000021636
ENSG00000161533	ENSMMUG00000014172
ENSG00000161542	ENSMMUG00000049537
ENSG00000161544	ENSMMUG00000056406
ENSG00000161547	ENSMMUG00000022412
ENSG00000161551	ENSMMUG00000002310
ENSG00000161558	ENSMMUG00000013068
ENSG00000161594	ENSMMUG00000005961
ENSG00000161609	ENSMMUG00000014795
ENSG00000161610	ENSMMUG00000006406
ENSG00000161618	ENSMMUG00000022117
ENSG00000161638	ENSMMUG00000003755
ENSG00000161640	ENSMMUG00000006385
ENSG00000161640	ENSMMUG00000054052
ENSG00000161642	ENSMMUG00000016669
ENSG00000161643	ENSMMUG00000006385
ENSG00000161643	ENSMMUG00000054052
ENSG00000161647	ENSMMUG00000013260
ENSG00000161649	ENSMMUG00000013263
ENSG00000161652	ENSMMUG00000017065
ENSG00000161653	ENSMMUG00000009713
ENSG00000161654	ENSMMUG00000006804
ENSG00000161664	ENSMMUG00000016867
ENSG00000161671	ENSMMUG00000006718
ENSG00000161677	ENSMMUG00000021269
ENSG00000161681	ENSMMUG00000009357
ENSG00000161682	ENSMMUG00000041006
ENSG00000161692	ENSMMUG00000005456
ENSG00000161714	ENSMMUG00000013587
ENSG00000161791	ENSMMUG00000022498
ENSG00000161798	ENSMMUG00000058855
ENSG00000161800	ENSMMUG00000021689
ENSG00000161813	ENSMMUG00000008172
ENSG00000161835	ENSMMUG00000006199
ENSG00000161847	ENSMMUG00000014897
ENSG00000161849	ENSMMUG00000018217
ENSG00000161850	ENSMMUG00000018218
ENSG00000161888	ENSMMUG00000003612
ENSG00000161896	ENSMMUG00000045656
ENSG00000161904	ENSMMUG00000021734
ENSG00000161905	ENSMMUG00000030381
ENSG00000161911	ENSMMUG00000013919
ENSG00000161914	ENSMMUG00000020617
ENSG00000161920	ENSMMUG00000004892
ENSG00000161921	ENSMMUG00000004891
ENSG00000161929	ENSMMUG00000057987
ENSG00000161940	ENSMMUG00000016268
ENSG00000161944	ENSMMUG00000040495
ENSG00000161956	ENSMMUG00000006332
ENSG00000161958	ENSMMUG00000061498
ENSG00000161960	ENSMMUG00000013499
ENSG00000161970	ENSMMUG00000003448
ENSG00000161970	ENSMMUG00000009066
ENSG00000161973	ENSMMUG00000003424
ENSG00000161980	ENSMMUG00000000586
ENSG00000161992	ENSMMUG00000060264
ENSG00000161999	ENSMMUG00000001984
ENSG00000162004	ENSMMUG00000006452
ENSG00000162009	ENSMMUG00000002896
ENSG00000162032	ENSMMUG00000060350
ENSG00000162039	ENSMMUG00000000739
ENSG00000162040	ENSMMUG00000063633
ENSG00000162062	ENSMMUG00000000002
ENSG00000162063	ENSMMUG00000000001
ENSG00000162065	ENSMMUG00000019095
ENSG00000162068	ENSMMUG00000057563
ENSG00000162069	ENSMMUG00000007667
ENSG00000162073	ENSMMUG00000053365
ENSG00000162076	ENSMMUG00000039735
ENSG00000162086	ENSMMUG00000017975
ENSG00000162104	ENSMMUG00000039943
ENSG00000162105	ENSMMUG00000019736
ENSG00000162129	ENSMMUG00000005423
ENSG00000162139	ENSMMUG00000010686
ENSG00000162144	ENSMMUG00000022372
ENSG00000162148	ENSMMUG00000014913
ENSG00000162174	ENSMMUG00000013831
ENSG00000162188	ENSMMUG00000042036
ENSG00000162191	ENSMMUG00000005761
ENSG00000162222	ENSMMUG00000039671
ENSG00000162227	ENSMMUG00000000110
ENSG00000162231	ENSMMUG00000000188
ENSG00000162236	ENSMMUG00000005280
ENSG00000162241	ENSMMUG00000023297
ENSG00000162244	ENSMMUG00000057493
ENSG00000162267	ENSMMUG00000014522
ENSG00000162298	ENSMMUG00000018781
ENSG00000162300	ENSMMUG00000018768
ENSG00000162302	ENSMMUG00000007610
ENSG00000162337	ENSMMUG00000031237
ENSG00000162341	ENSMMUG00000010784
ENSG00000162344	ENSMMUG00000053386
ENSG00000162365	ENSMMUG00000019871
ENSG00000162365	ENSMMUG00000032143
ENSG00000162367	ENSMMUG00000061850
ENSG00000162368	ENSMMUG00000007151
ENSG00000162368	ENSMMUG00000017375
ENSG00000162374	ENSMMUG00000021933
ENSG00000162377	ENSMMUG00000039959
ENSG00000162378	ENSMMUG00000001434
ENSG00000162383	ENSMMUG00000007605
ENSG00000162384	ENSMMUG00000007611
ENSG00000162390	ENSMMUG00000013679
ENSG00000162391	ENSMMUG00000013680
ENSG00000162396	ENSMMUG00000032084
ENSG00000162398	ENSMMUG00000021575
ENSG00000162399	ENSMMUG00000005735
ENSG00000162402	ENSMMUG00000005740
ENSG00000162407	ENSMMUG00000002200
ENSG00000162408	ENSMMUG00000023681
ENSG00000162409	ENSMMUG00000010406
ENSG00000162413	ENSMMUG00000042613
ENSG00000162415	ENSMMUG00000013001
ENSG00000162419	ENSMMUG00000011390
ENSG00000162426	ENSMMUG00000021398
ENSG00000162434	ENSMMUG00000018566
ENSG00000162437	ENSMMUG00000018565
ENSG00000162438	ENSMMUG00000060541
ENSG00000162441	ENSMMUG00000013292
ENSG00000162444	ENSMMUG00000002219
ENSG00000162456	ENSMMUG00000044038
ENSG00000162458	ENSMMUG00000032243
ENSG00000162460	ENSMMUG00000045777
ENSG00000162461	ENSMMUG00000060152
ENSG00000162482	ENSMMUG00000006891
ENSG00000162490	ENSMMUG00000057353
ENSG00000162493	ENSMMUG00000000145
ENSG00000162494	ENSMMUG00000053824
ENSG00000162496	ENSMMUG00000005681
ENSG00000162510	ENSMMUG00000054963
ENSG00000162511	ENSMMUG00000008744
ENSG00000162512	ENSMMUG00000013519
ENSG00000162517	ENSMMUG00000023397
ENSG00000162517	ENSMMUG00000051004
ENSG00000162520	ENSMMUG00000047454
ENSG00000162521	ENSMMUG00000050293
ENSG00000162522	ENSMMUG00000019743
ENSG00000162526	ENSMMUG00000056341
ENSG00000162542	ENSMMUG00000002492
ENSG00000162543	ENSMMUG00000038517
ENSG00000162545	ENSMMUG00000063102
ENSG00000162551	ENSMMUG00000002217
ENSG00000162552	ENSMMUG00000061414
ENSG00000162571	ENSMMUG00000045769
ENSG00000162572	ENSMMUG00000032292
ENSG00000162576	ENSMMUG00000003582
ENSG00000162591	ENSMMUG00000009358
ENSG00000162592	ENSMMUG00000013591
ENSG00000162594	ENSMMUG00000000648
ENSG00000162595	ENSMMUG00000013333
ENSG00000162598	ENSMMUG00000006756
ENSG00000162599	ENSMMUG00000013840
ENSG00000162600	ENSMMUG00000022762
ENSG00000162601	ENSMMUG00000011800
ENSG00000162604	ENSMMUG00000010931
ENSG00000162607	ENSMMUG00000002339
ENSG00000162613	ENSMMUG00000002899
ENSG00000162614	ENSMMUG00000010352
ENSG00000162616	ENSMMUG00000050425
ENSG00000162618	ENSMMUG00000023345
ENSG00000162620	ENSMMUG00000012465
ENSG00000162621	ENSMMUG00000042455
ENSG00000162623	ENSMMUG00000014595
ENSG00000162624	ENSMMUG00000005287
ENSG00000162627	ENSMMUG00000008515
ENSG00000162630	ENSMMUG00000022648
ENSG00000162631	ENSMMUG00000008197
ENSG00000162636	ENSMMUG00000009429
ENSG00000162639	ENSMMUG00000009431
ENSG00000162641	ENSMMUG00000010159
ENSG00000162642	ENSMMUG00000046906
ENSG00000162643	ENSMMUG00000008932
ENSG00000162650	ENSMMUG00000005815
ENSG00000162664	ENSMMUG00000003442
ENSG00000162669	ENSMMUG00000006819
ENSG00000162670	ENSMMUG00000010110
ENSG00000162676	ENSMMUG00000005068
ENSG00000162687	ENSMMUG00000021082
ENSG00000162688	ENSMMUG00000021441
ENSG00000162692	ENSMMUG00000022906
ENSG00000162694	ENSMMUG00000003727
ENSG00000162695	ENSMMUG00000003728
ENSG00000162702	ENSMMUG00000007334
ENSG00000162704	ENSMMUG00000061128
ENSG00000162706	ENSMMUG00000001297
ENSG00000162711	ENSMMUG00000005946
ENSG00000162714	ENSMMUG00000019585
ENSG00000162722	ENSMMUG00000005570
ENSG00000162723	ENSMMUG00000004707
ENSG00000162727	ENSMMUG00000039595
ENSG00000162728	ENSMMUG00000054510
ENSG00000162729	ENSMMUG00000031542
ENSG00000162733	ENSMMUG00000009330
ENSG00000162734	ENSMMUG00000017838
ENSG00000162736	ENSMMUG00000021856
ENSG00000162738	ENSMMUG00000020295
ENSG00000162739	ENSMMUG00000015601
ENSG00000162745	ENSMMUG00000023042
ENSG00000162746	ENSMMUG00000056482
ENSG00000162747	ENSMMUG00000016206
ENSG00000162753	ENSMMUG00000008779
ENSG00000162755	ENSMMUG00000002007
ENSG00000162757	ENSMMUG00000063359
ENSG00000162761	ENSMMUG00000006300
ENSG00000162763	ENSMMUG00000015518
ENSG00000162769	ENSMMUG00000011732
ENSG00000162771	ENSMMUG00000052576
ENSG00000162772	ENSMMUG00000012185
ENSG00000162775	ENSMMUG00000015020
ENSG00000162777	ENSMMUG00000049470
ENSG00000162779	ENSMMUG00000003769
ENSG00000162782	ENSMMUG00000016033
ENSG00000162783	ENSMMUG00000031286
ENSG00000162804	ENSMMUG00000004968
ENSG00000162813	ENSMMUG00000017396
ENSG00000162814	ENSMMUG00000007213
ENSG00000162817	ENSMMUG00000058658
ENSG00000162819	ENSMMUG00000015026
ENSG00000162825	ENSMMUG00000042487
ENSG00000162825	ENSMMUG00000052610
ENSG00000162825	ENSMMUG00000055740
ENSG00000162836	ENSMMUG00000013561
ENSG00000162843	ENSMMUG00000008763
ENSG00000162849	ENSMMUG00000017324
ENSG00000162851	ENSMMUG00000055490
ENSG00000162852	ENSMMUG00000011380
ENSG00000162869	ENSMMUG00000022853
ENSG00000162873	ENSMMUG00000018585
ENSG00000162877	ENSMMUG00000003673
ENSG00000162878	ENSMMUG00000020074
ENSG00000162881	ENSMMUG00000063947
ENSG00000162882	ENSMMUG00000064735
ENSG00000162885	ENSMMUG00000008427
ENSG00000162889	ENSMMUG00000023567
ENSG00000162891	ENSMMUG00000023571
ENSG00000162892	ENSMMUG00000023572
ENSG00000162894	ENSMMUG00000023573
ENSG00000162896	ENSMMUG00000011220
ENSG00000162897	ENSMMUG00000011221
ENSG00000162909	ENSMMUG00000011142
ENSG00000162923	ENSMMUG00000012227
ENSG00000162924	ENSMMUG00000010834
ENSG00000162927	ENSMMUG00000005685
ENSG00000162928	ENSMMUG00000005687
ENSG00000162929	ENSMMUG00000021990
ENSG00000162931	ENSMMUG00000005307
ENSG00000162944	ENSMMUG00000023809
ENSG00000162946	ENSMMUG00000013119
ENSG00000162949	ENSMMUG00000003473
ENSG00000162951	ENSMMUG00000000291
ENSG00000162959	ENSMMUG00000003908
ENSG00000162961	ENSMMUG00000014481
ENSG00000162971	ENSMMUG00000023167
ENSG00000162972	ENSMMUG00000023168
ENSG00000162976	ENSMMUG00000022785
ENSG00000162980	ENSMMUG00000010521
ENSG00000162981	ENSMMUG00000004215
