ENSG00000000003	ENSPTRG00000022087
ENSG00000163083	ENSPTRG00000046739
ENSG00000163092	ENSPTRG00000012600
ENSG00000163093	ENSPTRG00000012614
ENSG00000163104	ENSPTRG00000023126
ENSG00000163106	ENSPTRG00000016291
ENSG00000163110	ENSPTRG00000016292
ENSG00000163114	ENSPTRG00000016297
ENSG00000163116	ENSPTRG00000016298
ENSG00000163121	ENSPTRG00000048188
ENSG00000163125	ENSPTRG00000001255
ENSG00000163126	ENSPTRG00000034500
ENSG00000163131	ENSPTRG00000001264
ENSG00000163132	ENSPTRG00000015871
ENSG00000163138	ENSPTRG00000015945
ENSG00000163141	ENSPTRG00000001272
ENSG00000163145	ENSPTRG00000015925
ENSG00000163154	ENSPTRG00000001277
ENSG00000163155	ENSPTRG00000001278
ENSG00000163156	ENSPTRG00000001279
ENSG00000163157	ENSPTRG00000001280
ENSG00000163159	ENSPTRG00000001281
ENSG00000163161	ENSPTRG00000046940
ENSG00000163162	ENSPTRG00000012291
ENSG00000163166	ENSPTRG00000012429
ENSG00000163170	ENSPTRG00000012078
ENSG00000163171	ENSPTRG00000052497
ENSG00000163191	ENSPTRG00000001303
ENSG00000163202	ENSPTRG00000043930
ENSG00000163206	ENSPTRG00000001334
ENSG00000163207	ENSPTRG00000030382
ENSG00000163209	ENSPTRG00000001337
ENSG00000163214	ENSPTRG00000011853
ENSG00000163216	ENSPTRG00000042830
ENSG00000163217	ENSPTRG00000051530
ENSG00000163218	ENSPTRG00000001344
ENSG00000163219	ENSPTRG00000012007
ENSG00000163220	ENSPTRG00000001345
ENSG00000163221	ENSPTRG00000001346
ENSG00000163235	ENSPTRG00000012031
ENSG00000163239	ENSPTRG00000001386
ENSG00000163249	ENSPTRG00000012853
ENSG00000163251	ENSPTRG00000012855
ENSG00000163254	ENSPTRG00000012859
ENSG00000163257	ENSPTRG00000051571
ENSG00000163263	ENSPTRG00000001377
ENSG00000163273	ENSPTRG00000013032
ENSG00000163281	ENSPTRG00000016023
ENSG00000163283	ENSPTRG00000013034
ENSG00000163285	ENSPTRG00000016024
ENSG00000163286	ENSPTRG00000013036
ENSG00000163288	ENSPTRG00000016030
ENSG00000163291	ENSPTRG00000016204
ENSG00000163293	ENSPTRG00000016038
ENSG00000163293	ENSPTRG00000049978
ENSG00000163295	ENSPTRG00000013035
ENSG00000163297	ENSPTRG00000016207
ENSG00000163312	ENSPTRG00000016232
ENSG00000163319	ENSPTRG00000016233
ENSG00000163320	ENSPTRG00000052846
ENSG00000163322	ENSPTRG00000023645
ENSG00000163328	ENSPTRG00000012655
ENSG00000163344	ENSPTRG00000001393
ENSG00000163346	ENSPTRG00000001394
ENSG00000163347	ENSPTRG00000015738
ENSG00000163348	ENSPTRG00000001395
ENSG00000163349	ENSPTRG00000001130
ENSG00000163352	ENSPTRG00000047200
ENSG00000163354	ENSPTRG00000001402
ENSG00000163357	ENSPTRG00000001403
ENSG00000163359	ENSPTRG00000013074
ENSG00000163362	ENSPTRG00000001824
ENSG00000163374	ENSPTRG00000001429
ENSG00000163376	ENSPTRG00000015086
ENSG00000163377	ENSPTRG00000015091
ENSG00000163378	ENSPTRG00000015092
ENSG00000163380	ENSPTRG00000015097
ENSG00000163382	ENSPTRG00000001463
ENSG00000163389	ENSPTRG00000015254
ENSG00000163393	ENSPTRG00000001150
ENSG00000163394	ENSPTRG00000015969
ENSG00000163395	ENSPTRG00000049308
ENSG00000163399	ENSPTRG00000001152
ENSG00000163406	ENSPTRG00000015284
ENSG00000163412	ENSPTRG00000015102
ENSG00000163421	ENSPTRG00000015104
ENSG00000163424	ENSPTRG00000042893
ENSG00000163428	ENSPTRG00000015268
ENSG00000163430	ENSPTRG00000015269
ENSG00000163431	ENSPTRG00000001841
ENSG00000163435	ENSPTRG00000001844
ENSG00000163440	ENSPTRG00000016073
ENSG00000163444	ENSPTRG00000001864
ENSG00000163449	ENSPTRG00000012895
ENSG00000163453	ENSPTRG00000016090
ENSG00000163462	ENSPTRG00000001411
ENSG00000163463	ENSPTRG00000001410
ENSG00000163464	ENSPTRG00000012909
ENSG00000163466	ENSPTRG00000012911
ENSG00000163468	ENSPTRG00000001456
ENSG00000163468	ENSPTRG00000049236
ENSG00000163472	ENSPTRG00000001453
ENSG00000163472	ENSPTRG00000046427
ENSG00000163479	ENSPTRG00000001442
ENSG00000163481	ENSPTRG00000012925
ENSG00000163482	ENSPTRG00000012926
ENSG00000163485	ENSPTRG00000001867
ENSG00000163491	ENSPTRG00000014703
ENSG00000163492	ENSPTRG00000012693
ENSG00000163497	ENSPTRG00000045039
ENSG00000163499	ENSPTRG00000012934
ENSG00000163501	ENSPTRG00000012938
ENSG00000163507	ENSPTRG00000015193
ENSG00000163508	ENSPTRG00000014705
ENSG00000163510	ENSPTRG00000012698
ENSG00000163512	ENSPTRG00000014707
ENSG00000163513	ENSPTRG00000014711
ENSG00000163515	ENSPTRG00000015195
ENSG00000163516	ENSPTRG00000012946
ENSG00000163517	ENSPTRG00000014641
ENSG00000163518	ENSPTRG00000001488
ENSG00000163519	ENSPTRG00000015196
ENSG00000163520	ENSPTRG00000014642
ENSG00000163521	ENSPTRG00000012947
ENSG00000163527	ENSPTRG00000014713
ENSG00000163528	ENSPTRG00000014647
ENSG00000163530	ENSPTRG00000015199
ENSG00000163531	ENSPTRG00000001891
ENSG00000163535	ENSPTRG00000022953
ENSG00000163536	ENSPTRG00000015599
ENSG00000163539	ENSPTRG00000014734
ENSG00000163541	ENSPTRG00000012121
ENSG00000163545	ENSPTRG00000001897
ENSG00000163554	ENSPTRG00000001510
ENSG00000163558	ENSPTRG00000015615
ENSG00000163558	ENSPTRG00000052745
ENSG00000163563	ENSPTRG00000001515
ENSG00000163564	ENSPTRG00000001517
ENSG00000163565	ENSPTRG00000001518
ENSG00000163568	ENSPTRG00000001519
ENSG00000163576	ENSPTRG00000014681
ENSG00000163577	ENSPTRG00000015621
ENSG00000163581	ENSPTRG00000015623
ENSG00000163584	ENSPTRG00000049926
ENSG00000163586	ENSPTRG00000012169
ENSG00000163590	ENSPTRG00000015584
ENSG00000163596	ENSPTRG00000012822
ENSG00000163599	ENSPTRG00000044793
ENSG00000163600	ENSPTRG00000012837
ENSG00000163602	ENSPTRG00000051886
ENSG00000163606	ENSPTRG00000015223
ENSG00000163607	ENSPTRG00000015224
ENSG00000163608	ENSPTRG00000015225
ENSG00000163611	ENSPTRG00000015229
ENSG00000163617	ENSPTRG00000015239
ENSG00000163623	ENSPTRG00000016239
ENSG00000163624	ENSPTRG00000016240
ENSG00000163625	ENSPTRG00000016241
ENSG00000163626	ENSPTRG00000050730
ENSG00000163629	ENSPTRG00000016249
ENSG00000163630	ENSPTRG00000015073
ENSG00000163631	ENSPTRG00000016150
ENSG00000163632	ENSPTRG00000015075
ENSG00000163633	ENSPTRG00000016254
ENSG00000163634	ENSPTRG00000015076
ENSG00000163635	ENSPTRG00000015077
ENSG00000163636	ENSPTRG00000015078
ENSG00000163637	ENSPTRG00000015081
ENSG00000163638	ENSPTRG00000015082
ENSG00000163644	ENSPTRG00000016271
ENSG00000163645	ENSPTRG00000015530
ENSG00000163646	ENSPTRG00000042520
ENSG00000163655	ENSPTRG00000015555
ENSG00000163659	ENSPTRG00000015561
ENSG00000163660	ENSPTRG00000015563
ENSG00000163661	ENSPTRG00000015565
ENSG00000163666	ENSPTRG00000015044
ENSG00000163673	ENSPTRG00000014739
ENSG00000163681	ENSPTRG00000015053
ENSG00000163682	ENSPTRG00000051889
ENSG00000163683	ENSPTRG00000039494
ENSG00000163683	ENSPTRG00000048386
ENSG00000163684	ENSPTRG00000048740
ENSG00000163686	ENSPTRG00000015056
ENSG00000163687	ENSPTRG00000015055
ENSG00000163689	ENSPTRG00000015064
ENSG00000163694	ENSPTRG00000016006
ENSG00000163697	ENSPTRG00000016008
ENSG00000163701	ENSPTRG00000014602
ENSG00000163702	ENSPTRG00000014603
ENSG00000163703	ENSPTRG00000014604
ENSG00000163704	ENSPTRG00000014605
ENSG00000163705	ENSPTRG00000014611
ENSG00000163710	ENSPTRG00000015486
ENSG00000163714	ENSPTRG00000015489
ENSG00000163719	ENSPTRG00000023231
ENSG00000163728	ENSPTRG00000015652
ENSG00000163735	ENSPTRG00000016160
ENSG00000163736	ENSPTRG00000016159
ENSG00000163737	ENSPTRG00000016158
ENSG00000163738	ENSPTRG00000016164
ENSG00000163739	ENSPTRG00000016157
ENSG00000163743	ENSPTRG00000016170
ENSG00000163746	ENSPTRG00000015498
ENSG00000163749	ENSPTRG00000016189
ENSG00000163751	ENSPTRG00000015507
ENSG00000163754	ENSPTRG00000015509
ENSG00000163755	ENSPTRG00000015512
ENSG00000163762	ENSPTRG00000015515
ENSG00000163781	ENSPTRG00000015410
ENSG00000163785	ENSPTRG00000015419
ENSG00000163788	ENSPTRG00000014809
ENSG00000163792	ENSPTRG00000011753
ENSG00000163793	ENSPTRG00000011758
ENSG00000163794	ENSPTRG00000011760
ENSG00000163795	ENSPTRG00000011767
ENSG00000163798	ENSPTRG00000011778
ENSG00000163803	ENSPTRG00000011786
ENSG00000163806	ENSPTRG00000033791
ENSG00000163807	ENSPTRG00000014824
ENSG00000163808	ENSPTRG00000014825
ENSG00000163810	ENSPTRG00000014827
ENSG00000163811	ENSPTRG00000011792
ENSG00000163812	ENSPTRG00000014829
ENSG00000163814	ENSPTRG00000014832
ENSG00000163815	ENSPTRG00000014831
ENSG00000163817	ENSPTRG00000014839
ENSG00000163818	ENSPTRG00000014840
ENSG00000163820	ENSPTRG00000014842
ENSG00000163823	ENSPTRG00000048183
ENSG00000163825	ENSPTRG00000014851
ENSG00000163827	ENSPTRG00000014852
ENSG00000163832	ENSPTRG00000014873
ENSG00000163833	ENSPTRG00000015278
ENSG00000163840	ENSPTRG00000015295
ENSG00000163848	ENSPTRG00000049121
ENSG00000163864	ENSPTRG00000015462
ENSG00000163866	ENSPTRG00000052685
ENSG00000163867	ENSPTRG00000000515
ENSG00000163870	ENSPTRG00000015344
ENSG00000163872	ENSPTRG00000015670
ENSG00000163873	ENSPTRG00000000543
ENSG00000163874	ENSPTRG00000000544
ENSG00000163875	ENSPTRG00000047980
ENSG00000163877	ENSPTRG00000000547
ENSG00000163879	ENSPTRG00000000548
ENSG00000163882	ENSPTRG00000047600
ENSG00000163884	ENSPTRG00000015329
ENSG00000163885	ENSPTRG00000015330
ENSG00000163888	ENSPTRG00000015688
ENSG00000163898	ENSPTRG00000015702
ENSG00000163900	ENSPTRG00000015701
ENSG00000163902	ENSPTRG00000015358
ENSG00000163904	ENSPTRG00000015703
ENSG00000163909	ENSPTRG00000047504
ENSG00000163913	ENSPTRG00000015378
ENSG00000163914	ENSPTRG00000015379
ENSG00000163918	ENSPTRG00000015719
ENSG00000163923	ENSPTRG00000052452
ENSG00000163930	ENSPTRG00000014997
ENSG00000163931	ENSPTRG00000015024
ENSG00000163932	ENSPTRG00000015023
ENSG00000163933	ENSPTRG00000015022
ENSG00000163935	ENSPTRG00000015019
ENSG00000163938	ENSPTRG00000015009
ENSG00000163939	ENSPTRG00000015007
ENSG00000163945	ENSPTRG00000015830
ENSG00000163946	ENSPTRG00000015038
ENSG00000163947	ENSPTRG00000015041
ENSG00000163950	ENSPTRG00000015832
ENSG00000163956	ENSPTRG00000015860
ENSG00000163958	ENSPTRG00000015774
ENSG00000163959	ENSPTRG00000015775
ENSG00000163960	ENSPTRG00000044067
ENSG00000163961	ENSPTRG00000045575
ENSG00000163964	ENSPTRG00000015786
ENSG00000163975	ENSPTRG00000015792
ENSG00000163982	ENSPTRG00000015865
ENSG00000163993	ENSPTRG00000015887
ENSG00000163995	ENSPTRG00000015900
ENSG00000164002	ENSPTRG00000000592
ENSG00000164007	ENSPTRG00000000616
ENSG00000164008	ENSPTRG00000000618
ENSG00000164010	ENSPTRG00000000621
ENSG00000164011	ENSPTRG00000000622
ENSG00000164022	ENSPTRG00000016345
ENSG00000164023	ENSPTRG00000048675
ENSG00000164024	ENSPTRG00000016302
ENSG00000164031	ENSPTRG00000016311
ENSG00000164032	ENSPTRG00000016312
ENSG00000164035	ENSPTRG00000016314
ENSG00000164037	ENSPTRG00000016327
ENSG00000164038	ENSPTRG00000016328
ENSG00000164039	ENSPTRG00000016329
ENSG00000164040	ENSPTRG00000016438
ENSG00000164045	ENSPTRG00000014879
ENSG00000164047	ENSPTRG00000014880
ENSG00000164048	ENSPTRG00000014881
ENSG00000164049	ENSPTRG00000014883
ENSG00000164050	ENSPTRG00000014884
ENSG00000164051	ENSPTRG00000014885
ENSG00000164053	ENSPTRG00000014887
ENSG00000164054	ENSPTRG00000014888
ENSG00000164056	ENSPTRG00000052327
ENSG00000164061	ENSPTRG00000014927
ENSG00000164062	ENSPTRG00000014928
ENSG00000164066	ENSPTRG00000016431
ENSG00000164068	ENSPTRG00000050058
ENSG00000164070	ENSPTRG00000016433
ENSG00000164073	ENSPTRG00000016435
ENSG00000164074	ENSPTRG00000016436
ENSG00000164076	ENSPTRG00000014940
ENSG00000164077	ENSPTRG00000014942
ENSG00000164078	ENSPTRG00000014941
ENSG00000164080	ENSPTRG00000014974
ENSG00000164081	ENSPTRG00000043742
ENSG00000164082	ENSPTRG00000014976
ENSG00000164086	ENSPTRG00000014988
ENSG00000164087	ENSPTRG00000014989
ENSG00000164088	ENSPTRG00000014993
ENSG00000164089	ENSPTRG00000016355
ENSG00000164091	ENSPTRG00000044611
ENSG00000164093	ENSPTRG00000016371
ENSG00000164096	ENSPTRG00000016398
ENSG00000164099	ENSPTRG00000016390
ENSG00000164099	ENSPTRG00000044055
ENSG00000164100	ENSPTRG00000016389
ENSG00000164104	ENSPTRG00000016597
ENSG00000164105	ENSPTRG00000016598
ENSG00000164106	ENSPTRG00000016599
ENSG00000164107	ENSPTRG00000016601
ENSG00000164109	ENSPTRG00000016401
ENSG00000164111	ENSPTRG00000016407
ENSG00000164113	ENSPTRG00000016417
ENSG00000164114	ENSPTRG00000016540
ENSG00000164116	ENSPTRG00000016541
ENSG00000164117	ENSPTRG00000016604
ENSG00000164118	ENSPTRG00000016605
ENSG00000164120	ENSPTRG00000016606
ENSG00000164122	ENSPTRG00000016614
ENSG00000164123	ENSPTRG00000016556
ENSG00000164124	ENSPTRG00000016550
ENSG00000164125	ENSPTRG00000016549
ENSG00000164128	ENSPTRG00000016561
ENSG00000164129	ENSPTRG00000016562
ENSG00000164134	ENSPTRG00000016453
ENSG00000164136	ENSPTRG00000016467
ENSG00000164142	ENSPTRG00000016512
ENSG00000164144	ENSPTRG00000016519
ENSG00000164151	ENSPTRG00000016711
ENSG00000164161	ENSPTRG00000016479
ENSG00000164162	ENSPTRG00000016480
ENSG00000164163	ENSPTRG00000016481
ENSG00000164163	ENSPTRG00000048862
ENSG00000164164	ENSPTRG00000016482
ENSG00000164167	ENSPTRG00000016488
ENSG00000164168	ENSPTRG00000016495
ENSG00000164169	ENSPTRG00000016496
ENSG00000164171	ENSPTRG00000016860
ENSG00000164172	ENSPTRG00000016862
ENSG00000164175	ENSPTRG00000016778
ENSG00000164176	ENSPTRG00000017057
ENSG00000164180	ENSPTRG00000017064
ENSG00000164181	ENSPTRG00000016903
ENSG00000164182	ENSPTRG00000016906
ENSG00000164182	ENSPTRG00000048427
ENSG00000164187	ENSPTRG00000016794
ENSG00000164188	ENSPTRG00000016799
ENSG00000164190	ENSPTRG00000016801
ENSG00000164197	ENSPTRG00000016919
ENSG00000164199	ENSPTRG00000017070
ENSG00000164209	ENSPTRG00000017126
ENSG00000164211	ENSPTRG00000047777
ENSG00000164219	ENSPTRG00000017146
ENSG00000164220	ENSPTRG00000017003
ENSG00000164221	ENSPTRG00000017147
ENSG00000164236	ENSPTRG00000016729
ENSG00000164237	ENSPTRG00000045109
ENSG00000164241	ENSPTRG00000045835
ENSG00000164244	ENSPTRG00000017195
ENSG00000164251	ENSPTRG00000017005
ENSG00000164252	ENSPTRG00000017008
ENSG00000164253	ENSPTRG00000017011
ENSG00000164256	ENSPTRG00000028674
ENSG00000164258	ENSPTRG00000016864
ENSG00000164265	ENSPTRG00000017383
ENSG00000164266	ENSPTRG00000017382
ENSG00000164270	ENSPTRG00000017389
ENSG00000164283	ENSPTRG00000016869
ENSG00000164284	ENSPTRG00000017396
ENSG00000164287	ENSPTRG00000016872
ENSG00000164291	ENSPTRG00000017084
ENSG00000164292	ENSPTRG00000017087
ENSG00000164294	ENSPTRG00000016873
ENSG00000164296	ENSPTRG00000049458
ENSG00000164300	ENSPTRG00000017032
ENSG00000164303	ENSPTRG00000016636
ENSG00000164304	ENSPTRG00000017699
ENSG00000164305	ENSPTRG00000016640
ENSG00000164306	ENSPTRG00000016642
ENSG00000164307	ENSPTRG00000017095
ENSG00000164308	ENSPTRG00000017096
ENSG00000164309	ENSPTRG00000023686
ENSG00000164318	ENSPTRG00000016808
ENSG00000164323	ENSPTRG00000016647
ENSG00000164325	ENSPTRG00000016978
ENSG00000164326	ENSPTRG00000016965
ENSG00000164327	ENSPTRG00000016811
ENSG00000164329	ENSPTRG00000017028
ENSG00000164330	ENSPTRG00000017477
ENSG00000164331	ENSPTRG00000016981
ENSG00000164332	ENSPTRG00000017480
ENSG00000164334	ENSPTRG00000017169
ENSG00000164338	ENSPTRG00000016982
ENSG00000164342	ENSPTRG00000016658
ENSG00000164344	ENSPTRG00000048789
ENSG00000164346	ENSPTRG00000016990
ENSG00000164347	ENSPTRG00000016989
ENSG00000164362	ENSPTRG00000044900
ENSG00000164363	ENSPTRG00000016695
ENSG00000164366	ENSPTRG00000016674
ENSG00000164379	ENSPTRG00000029883
ENSG00000164398	ENSPTRG00000017210
ENSG00000164399	ENSPTRG00000017211
ENSG00000164400	ENSPTRG00000017212
ENSG00000164402	ENSPTRG00000017222
ENSG00000164402	ENSPTRG00000044122
ENSG00000164403	ENSPTRG00000017224
ENSG00000164403	ENSPTRG00000050491
ENSG00000164404	ENSPTRG00000017225
ENSG00000164404	ENSPTRG00000046389
ENSG00000164405	ENSPTRG00000047175
ENSG00000164405	ENSPTRG00000049854
ENSG00000164406	ENSPTRG00000017227
ENSG00000164406	ENSPTRG00000043208
ENSG00000164411	ENSPTRG00000052832
ENSG00000164414	ENSPTRG00000018405
ENSG00000164414	ENSPTRG00000046714
ENSG00000164418	ENSPTRG00000018449
ENSG00000164430	ENSPTRG00000018345
ENSG00000164434	ENSPTRG00000018564
ENSG00000164438	ENSPTRG00000017522
ENSG00000164440	ENSPTRG00000018658
ENSG00000164442	ENSPTRG00000046397
ENSG00000164451	ENSPTRG00000018532
ENSG00000164458	ENSPTRG00000018789
ENSG00000164463	ENSPTRG00000017540
ENSG00000164465	ENSPTRG00000018545
ENSG00000164466	ENSPTRG00000017550
ENSG00000164483	ENSPTRG00000018594
ENSG00000164484	ENSPTRG00000018596
ENSG00000164485	ENSPTRG00000018641
ENSG00000164488	ENSPTRG00000029335
ENSG00000164494	ENSPTRG00000018466
ENSG00000164500	ENSPTRG00000019185
ENSG00000164506	ENSPTRG00000018687
ENSG00000164508	ENSPTRG00000017789
ENSG00000164509	ENSPTRG00000016886
ENSG00000164512	ENSPTRG00000016888
ENSG00000164520	ENSPTRG00000022565
ENSG00000164530	ENSPTRG00000018114
ENSG00000164532	ENSPTRG00000019076
ENSG00000164535	ENSPTRG00000043602
ENSG00000164535	ENSPTRG00000051819
ENSG00000164542	ENSPTRG00000019083
ENSG00000164543	ENSPTRG00000019124
ENSG00000164548	ENSPTRG00000018988
ENSG00000164548	ENSPTRG00000046098
ENSG00000164574	ENSPTRG00000017444
ENSG00000164576	ENSPTRG00000017445
ENSG00000164587	ENSPTRG00000049056
ENSG00000164587	ENSPTRG00000050380
ENSG00000164587	ENSPTRG00000051668
ENSG00000164588	ENSPTRG00000016855
ENSG00000164591	ENSPTRG00000017421
ENSG00000164597	ENSPTRG00000019577
ENSG00000164600	ENSPTRG00000019050
ENSG00000164600	ENSPTRG00000044307
ENSG00000164603	ENSPTRG00000044767
ENSG00000164604	ENSPTRG00000048811
ENSG00000164609	ENSPTRG00000017491
ENSG00000164610	ENSPTRG00000019068
ENSG00000164611	ENSPTRG00000017492
ENSG00000164615	ENSPTRG00000017247
ENSG00000164619	ENSPTRG00000019072
ENSG00000164620	ENSPTRG00000017349
ENSG00000164626	ENSPTRG00000018133
ENSG00000164627	ENSPTRG00000018136
ENSG00000164631	ENSPTRG00000018919
ENSG00000164631	ENSPTRG00000049654
ENSG00000164638	ENSPTRG00000018884
ENSG00000164638	ENSPTRG00000043254
ENSG00000164645	ENSPTRG00000019379
ENSG00000164645	ENSPTRG00000045749
ENSG00000164647	ENSPTRG00000019381
ENSG00000164647	ENSPTRG00000051985
ENSG00000164649	ENSPTRG00000018975
ENSG00000164651	ENSPTRG00000018968
ENSG00000164654	ENSPTRG00000018926
ENSG00000164659	ENSPTRG00000022827
ENSG00000164663	ENSPTRG00000018161
ENSG00000164663	ENSPTRG00000043479
ENSG00000164674	ENSPTRG00000018747
ENSG00000164675	ENSPTRG00000019636
ENSG00000164683	ENSPTRG00000020364
ENSG00000164684	ENSPTRG00000020370
ENSG00000164687	ENSPTRG00000020373
ENSG00000164690	ENSPTRG00000019912
ENSG00000164691	ENSPTRG00000018752
ENSG00000164692	ENSPTRG00000019409
ENSG00000164694	ENSPTRG00000018754
ENSG00000164695	ENSPTRG00000020379
ENSG00000164707	ENSPTRG00000019729
ENSG00000164708	ENSPTRG00000043134
ENSG00000164708	ENSPTRG00000051032
ENSG00000164713	ENSPTRG00000019436
ENSG00000164713	ENSPTRG00000043928
ENSG00000164715	ENSPTRG00000019433
ENSG00000164715	ENSPTRG00000046742
ENSG00000164733	ENSPTRG00000019998
ENSG00000164736	ENSPTRG00000020254
ENSG00000164741	ENSPTRG00000020009
ENSG00000164742	ENSPTRG00000019161
ENSG00000164742	ENSPTRG00000051596
ENSG00000164743	ENSPTRG00000020010
ENSG00000164744	ENSPTRG00000019175
ENSG00000164744	ENSPTRG00000051552
ENSG00000164746	ENSPTRG00000019176
ENSG00000164746	ENSPTRG00000049223
ENSG00000164749	ENSPTRG00000020357
ENSG00000164751	ENSPTRG00000020359
ENSG00000164754	ENSPTRG00000020522
ENSG00000164756	ENSPTRG00000020523
ENSG00000164758	ENSPTRG00000020525
ENSG00000164761	ENSPTRG00000020528
ENSG00000164764	ENSPTRG00000020344
ENSG00000164776	ENSPTRG00000019208
ENSG00000164776	ENSPTRG00000050759
ENSG00000164778	ENSPTRG00000028339
ENSG00000164778	ENSPTRG00000046935
ENSG00000164794	ENSPTRG00000020515
ENSG00000164796	ENSPTRG00000020517
ENSG00000164808	ENSPTRG00000020227
ENSG00000164815	ENSPTRG00000019561
ENSG00000164816	ENSPTRG00000049316
ENSG00000164818	ENSPTRG00000046129
ENSG00000164821	ENSPTRG00000034369
ENSG00000164822	ENSPTRG00000051516
ENSG00000164823	ENSPTRG00000020406
ENSG00000164825	ENSPTRG00000019951
ENSG00000164828	ENSPTRG00000018833
ENSG00000164828	ENSPTRG00000047557
ENSG00000164830	ENSPTRG00000020501
ENSG00000164841	ENSPTRG00000020507
ENSG00000164849	ENSPTRG00000051908
ENSG00000164853	ENSPTRG00000046961
ENSG00000164855	ENSPTRG00000046342
ENSG00000164867	ENSPTRG00000019868
ENSG00000164871	ENSPTRG00000019963
ENSG00000164877	ENSPTRG00000046493
ENSG00000164879	ENSPTRG00000052102
ENSG00000164880	ENSPTRG00000048504
ENSG00000164885	ENSPTRG00000019872
ENSG00000164889	ENSPTRG00000019873
ENSG00000164893	ENSPTRG00000020394
ENSG00000164896	ENSPTRG00000019874
ENSG00000164897	ENSPTRG00000028352
ENSG00000164900	ENSPTRG00000019877
ENSG00000164902	ENSPTRG00000017186
ENSG00000164904	ENSPTRG00000051135
ENSG00000164916	ENSPTRG00000018875
ENSG00000164919	ENSPTRG00000020467
ENSG00000164920	ENSPTRG00000020463
ENSG00000164924	ENSPTRG00000051116
ENSG00000164929	ENSPTRG00000020488
ENSG00000164930	ENSPTRG00000020490
ENSG00000164932	ENSPTRG00000020491
ENSG00000164933	ENSPTRG00000020492
ENSG00000164934	ENSPTRG00000020493
ENSG00000164935	ENSPTRG00000020495
ENSG00000164938	ENSPTRG00000020435
ENSG00000164941	ENSPTRG00000020432
ENSG00000164944	ENSPTRG00000020428
ENSG00000164946	ENSPTRG00000020782
ENSG00000164949	ENSPTRG00000020426
ENSG00000164951	ENSPTRG00000020424
ENSG00000164953	ENSPTRG00000020422
ENSG00000164961	ENSPTRG00000020573
ENSG00000164967	ENSPTRG00000020883
ENSG00000164970	ENSPTRG00000020879
ENSG00000164972	ENSPTRG00000020878
ENSG00000164975	ENSPTRG00000020785
ENSG00000164976	ENSPTRG00000020877
ENSG00000164978	ENSPTRG00000020876
ENSG00000164983	ENSPTRG00000020565
ENSG00000164985	ENSPTRG00000020786
ENSG00000164989	ENSPTRG00000020787
ENSG00000165006	ENSPTRG00000020873
ENSG00000165023	ENSPTRG00000052148
ENSG00000165025	ENSPTRG00000021098
ENSG00000165028	ENSPTRG00000021218
ENSG00000165029	ENSPTRG00000021219
ENSG00000165030	ENSPTRG00000021100
ENSG00000165046	ENSPTRG00000020174
ENSG00000165055	ENSPTRG00000019664
ENSG00000165055	ENSPTRG00000046946
ENSG00000165059	ENSPTRG00000021003
ENSG00000165060	ENSPTRG00000044661
ENSG00000165061	ENSPTRG00000020191
ENSG00000165066	ENSPTRG00000020197
ENSG00000165071	ENSPTRG00000020596
ENSG00000165072	ENSPTRG00000021011
ENSG00000165076	ENSPTRG00000019781
ENSG00000165076	ENSPTRG00000045859
ENSG00000165078	ENSPTRG00000020322
ENSG00000165084	ENSPTRG00000020325
ENSG00000165091	ENSPTRG00000021022
ENSG00000165092	ENSPTRG00000021023
ENSG00000165097	ENSPTRG00000017757
ENSG00000165102	ENSPTRG00000020217
ENSG00000165105	ENSPTRG00000021052
ENSG00000165113	ENSPTRG00000021056
