ENSG00000000003	ENSPPYG00000020538
ENSG00000155329	ENSPPYG00000015776
ENSG00000155330	ENSPPYG00000007729
ENSG00000155363	ENSPPYG00000001020
ENSG00000155367	ENSPPYG00000001018
ENSG00000155368	ENSPPYG00000012788
ENSG00000155380	ENSPPYG00000001014
ENSG00000155393	ENSPPYG00000007336
ENSG00000155428	ENSPPYG00000018287
ENSG00000155438	ENSPPYG00000032833
ENSG00000155463	ENSPPYG00000005642
ENSG00000155465	ENSPPYG00000005643
ENSG00000155495	ENSPPYG00000020923
ENSG00000155506	ENSPPYG00000036339
ENSG00000155508	ENSPPYG00000015977
ENSG00000155511	ENSPPYG00000015970
ENSG00000155530	ENSPPYG00000018015
ENSG00000155542	ENSPPYG00000015479
ENSG00000155545	ENSPPYG00000015480
ENSG00000155561	ENSPPYG00000018027
ENSG00000155592	ENSPPYG00000007207
ENSG00000155621	ENSPPYG00000038755
ENSG00000155622	ENSPPYG00000020364
ENSG00000155629	ENSPPYG00000002522
ENSG00000155636	ENSPPYG00000012974
ENSG00000155657	ENSPPYG00000012980
ENSG00000155659	ENSPPYG00000020421
ENSG00000155660	ENSPPYG00000040520
ENSG00000155666	ENSPPYG00000007210
ENSG00000155714	ENSPPYG00000007175
ENSG00000155719	ENSPPYG00000007183
ENSG00000155729	ENSPPYG00000030650
ENSG00000155744	ENSPPYG00000029836
ENSG00000155749	ENSPPYG00000013072
ENSG00000155754	ENSPPYG00000013075
ENSG00000155755	ENSPPYG00000013076
ENSG00000155760	ENSPPYG00000013080
ENSG00000155761	ENSPPYG00000000969
ENSG00000155792	ENSPPYG00000018845
ENSG00000155816	ENSPPYG00000032558
ENSG00000155827	ENSPPYG00000019455
ENSG00000155833	ENSPPYG00000019459
ENSG00000155846	ENSPPYG00000015938
ENSG00000155849	ENSPPYG00000017632
ENSG00000155850	ENSPPYG00000038636
ENSG00000155858	ENSPPYG00000029792
ENSG00000155868	ENSPPYG00000015984
ENSG00000155875	ENSPPYG00000019197
ENSG00000155876	ENSPPYG00000019196
ENSG00000155886	ENSPPYG00000019190
ENSG00000155890	ENSPPYG00000014160
ENSG00000155893	ENSPPYG00000014163
ENSG00000155897	ENSPPYG00000018885
ENSG00000155903	ENSPPYG00000014165
ENSG00000155906	ENSPPYG00000017108
ENSG00000155926	ENSPPYG00000018893
ENSG00000155957	ENSPPYG00000004739
ENSG00000155959	ENSPPYG00000020900
ENSG00000155961	ENSPPYG00000032989
ENSG00000155962	ENSPPYG00000020902
ENSG00000155966	ENSPPYG00000020800
ENSG00000155970	ENSPPYG00000018383
ENSG00000155974	ENSPPYG00000004743
ENSG00000155975	ENSPPYG00000018386
ENSG00000155980	ENSPPYG00000004695
ENSG00000156006	ENSPPYG00000033542
ENSG00000156009	ENSPPYG00000020811
ENSG00000156011	ENSPPYG00000018396
ENSG00000156017	ENSPPYG00000019298
ENSG00000156026	ENSPPYG00000002351
ENSG00000156030	ENSPPYG00000005975
ENSG00000156042	ENSPPYG00000002340
ENSG00000156049	ENSPPYG00000019310
ENSG00000156050	ENSPPYG00000038071
ENSG00000156052	ENSPPYG00000019311
ENSG00000156076	ENSPPYG00000004733
ENSG00000156096	ENSPPYG00000033377
ENSG00000156097	ENSPPYG00000001070
ENSG00000156103	ENSPPYG00000018729
ENSG00000156110	ENSPPYG00000002319
ENSG00000156113	ENSPPYG00000002311
ENSG00000156127	ENSPPYG00000006005
ENSG00000156136	ENSPPYG00000014814
ENSG00000156140	ENSPPYG00000014818
ENSG00000156150	ENSPPYG00000001055
ENSG00000156162	ENSPPYG00000018755
ENSG00000156170	ENSPPYG00000018759
ENSG00000156171	ENSPPYG00000001041
ENSG00000156172	ENSPPYG00000018761
ENSG00000156194	ENSPPYG00000014849
ENSG00000156206	ENSPPYG00000006719
ENSG00000156218	ENSPPYG00000006742
ENSG00000156219	ENSPPYG00000014857
ENSG00000156222	ENSPPYG00000006884
ENSG00000156234	ENSPPYG00000014868
ENSG00000156239	ENSPPYG00000035283
ENSG00000156253	ENSPPYG00000041517
ENSG00000156256	ENSPPYG00000011317
ENSG00000156261	ENSPPYG00000011318
ENSG00000156265	ENSPPYG00000011319
ENSG00000156269	ENSPPYG00000014875
ENSG00000156273	ENSPPYG00000011322
ENSG00000156282	ENSPPYG00000011326
ENSG00000156284	ENSPPYG00000011327
ENSG00000156298	ENSPPYG00000020247
ENSG00000156299	ENSPPYG00000011351
ENSG00000156304	ENSPPYG00000011355
ENSG00000156313	ENSPPYG00000020245
ENSG00000156345	ENSPPYG00000019353
ENSG00000156374	ENSPPYG00000002618
ENSG00000156381	ENSPPYG00000006160
ENSG00000156384	ENSPPYG00000002631
ENSG00000156395	ENSPPYG00000002637
ENSG00000156398	ENSPPYG00000002609
ENSG00000156411	ENSPPYG00000041171
ENSG00000156413	ENSPPYG00000009437
ENSG00000156414	ENSPPYG00000006180
ENSG00000156427	ENSPPYG00000016038
ENSG00000156453	ENSPPYG00000029866
ENSG00000156463	ENSPPYG00000015906
ENSG00000156466	ENSPPYG00000018762
ENSG00000156469	ENSPPYG00000018764
ENSG00000156471	ENSPPYG00000041357
ENSG00000156475	ENSPPYG00000015913
ENSG00000156482	ENSPPYG00000018774
ENSG00000156486	ENSPPYG00000018779
ENSG00000156500	ENSPPYG00000020737
ENSG00000156502	ENSPPYG00000002385
ENSG00000156504	ENSPPYG00000020736
ENSG00000156508	ENSPPYG00000016777
ENSG00000156509	ENSPPYG00000018785
ENSG00000156510	ENSPPYG00000002384
ENSG00000156515	ENSPPYG00000002383
ENSG00000156521	ENSPPYG00000002375
ENSG00000156531	ENSPPYG00000020732
ENSG00000156535	ENSPPYG00000016779
ENSG00000156564	ENSPPYG00000016582
ENSG00000156574	ENSPPYG00000002370
ENSG00000156575	ENSPPYG00000003276
ENSG00000156587	ENSPPYG00000003270
ENSG00000156599	ENSPPYG00000003265
ENSG00000156603	ENSPPYG00000003264
ENSG00000156639	ENSPPYG00000033954
ENSG00000156642	ENSPPYG00000006625
ENSG00000156650	ENSPPYG00000039462
ENSG00000156650	ENSPPYG00000039682
ENSG00000156671	ENSPPYG00000002315
ENSG00000156675	ENSPPYG00000018515
ENSG00000156687	ENSPPYG00000018506
ENSG00000156689	ENSPPYG00000003242
ENSG00000156697	ENSPPYG00000020709
ENSG00000156709	ENSPPYG00000020712
ENSG00000156711	ENSPPYG00000016540
ENSG00000156735	ENSPPYG00000018522
ENSG00000156738	ENSPPYG00000003212
ENSG00000156787	ENSPPYG00000019034
ENSG00000156795	ENSPPYG00000019969
ENSG00000156802	ENSPPYG00000018857
ENSG00000156804	ENSPPYG00000018858
ENSG00000156831	ENSPPYG00000018874
ENSG00000156853	ENSPPYG00000007281
ENSG00000156858	ENSPPYG00000007282
ENSG00000156860	ENSPPYG00000007283
ENSG00000156869	ENSPPYG00000001125
ENSG00000156873	ENSPPYG00000007285
ENSG00000156875	ENSPPYG00000001122
ENSG00000156876	ENSPPYG00000001121
ENSG00000156885	ENSPPYG00000029934
ENSG00000156886	ENSPPYG00000007720
ENSG00000156920	ENSPPYG00000020763
ENSG00000156925	ENSPPYG00000020775
ENSG00000156928	ENSPPYG00000017731
ENSG00000156931	ENSPPYG00000014362
ENSG00000156958	ENSPPYG00000006463
ENSG00000156959	ENSPPYG00000031280
ENSG00000156966	ENSPPYG00000013263
ENSG00000156968	ENSPPYG00000040245
ENSG00000156970	ENSPPYG00000006345
ENSG00000156973	ENSPPYG00000013270
ENSG00000156976	ENSPPYG00000014384
ENSG00000156983	ENSPPYG00000013682
ENSG00000156990	ENSPPYG00000013676
ENSG00000157005	ENSPPYG00000014393
ENSG00000157014	ENSPPYG00000013661
ENSG00000157017	ENSPPYG00000013659
ENSG00000157020	ENSPPYG00000013658
ENSG00000157036	ENSPPYG00000032230
ENSG00000157045	ENSPPYG00000007128
ENSG00000157060	ENSPPYG00000000430
ENSG00000157064	ENSPPYG00000038223
ENSG00000157077	ENSPPYG00000001352
ENSG00000157087	ENSPPYG00000013657
ENSG00000157093	ENSPPYG00000013982
ENSG00000157103	ENSPPYG00000013655
ENSG00000157106	ENSPPYG00000007141
ENSG00000157107	ENSPPYG00000015546
ENSG00000157110	ENSPPYG00000018487
ENSG00000157111	ENSPPYG00000015547
ENSG00000157119	ENSPPYG00000013977
ENSG00000157131	ENSPPYG00000001301
ENSG00000157150	ENSPPYG00000030141
ENSG00000157152	ENSPPYG00000013649
ENSG00000157168	ENSPPYG00000018497
ENSG00000157181	ENSPPYG00000000409
ENSG00000157184	ENSPPYG00000001337
ENSG00000157191	ENSPPYG00000001819
ENSG00000157193	ENSPPYG00000001334
ENSG00000157211	ENSPPYG00000001321
ENSG00000157212	ENSPPYG00000018210
ENSG00000157214	ENSPPYG00000017832
ENSG00000157216	ENSPPYG00000001316
ENSG00000157219	ENSPPYG00000018211
ENSG00000157224	ENSPPYG00000017829
ENSG00000157227	ENSPPYG00000005646
ENSG00000157240	ENSPPYG00000017827
ENSG00000157259	ENSPPYG00000017821
ENSG00000157303	ENSPPYG00000019383
ENSG00000157315	ENSPPYG00000007504
ENSG00000157322	ENSPPYG00000007546
ENSG00000157326	ENSPPYG00000005675
ENSG00000157330	ENSPPYG00000001865
ENSG00000157335	ENSPPYG00000007546
ENSG00000157343	ENSPPYG00000016533
ENSG00000157349	ENSPPYG00000007543
ENSG00000157350	ENSPPYG00000007542
ENSG00000157353	ENSPPYG00000007541
ENSG00000157368	ENSPPYG00000039296
ENSG00000157379	ENSPPYG00000005697
ENSG00000157388	ENSPPYG00000013787
ENSG00000157399	ENSPPYG00000020094
ENSG00000157404	ENSPPYG00000014766
ENSG00000157423	ENSPPYG00000007533
ENSG00000157426	ENSPPYG00000014755
ENSG00000157429	ENSPPYG00000007530
ENSG00000157445	ENSPPYG00000013782
ENSG00000157450	ENSPPYG00000006516
ENSG00000157456	ENSPPYG00000006517
ENSG00000157470	ENSPPYG00000006521
ENSG00000157483	ENSPPYG00000006518
ENSG00000157500	ENSPPYG00000013774
ENSG00000157502	ENSPPYG00000020602
ENSG00000157510	ENSPPYG00000015932
ENSG00000157514	ENSPPYG00000020613
ENSG00000157538	ENSPPYG00000040834
ENSG00000157540	ENSPPYG00000011412
ENSG00000157542	ENSPPYG00000011556
ENSG00000157551	ENSPPYG00000031631
ENSG00000157554	ENSPPYG00000011419
ENSG00000157557	ENSPPYG00000011421
ENSG00000157570	ENSPPYG00000003335
ENSG00000157578	ENSPPYG00000032149
ENSG00000157593	ENSPPYG00000032493
ENSG00000157600	ENSPPYG00000041697
ENSG00000157601	ENSPPYG00000011437
ENSG00000157613	ENSPPYG00000003324
ENSG00000157617	ENSPPYG00000011442
ENSG00000157625	ENSPPYG00000020219
ENSG00000157637	ENSPPYG00000008731
ENSG00000157653	ENSPPYG00000019523
ENSG00000157654	ENSPPYG00000019489
ENSG00000157657	ENSPPYG00000019526
ENSG00000157680	ENSPPYG00000038992
ENSG00000157693	ENSPPYG00000019534
ENSG00000157703	ENSPPYG00000018039
ENSG00000157734	ENSPPYG00000040033
ENSG00000157741	ENSPPYG00000018046
ENSG00000157764	ENSPPYG00000018061
ENSG00000157765	ENSPPYG00000014649
ENSG00000157766	ENSPPYG00000006757
ENSG00000157778	ENSPPYG00000033293
ENSG00000157782	ENSPPYG00000005037
ENSG00000157796	ENSPPYG00000014672
ENSG00000157800	ENSPPYG00000018055
ENSG00000157823	ENSPPYG00000006773
ENSG00000157827	ENSPPYG00000012851
ENSG00000157833	ENSPPYG00000034864
ENSG00000157837	ENSPPYG00000005041
ENSG00000157851	ENSPPYG00000012570
ENSG00000157856	ENSPPYG00000012578
ENSG00000157869	ENSPPYG00000014610
ENSG00000157870	ENSPPYG00000001974
ENSG00000157873	ENSPPYG00000001976
ENSG00000157881	ENSPPYG00000001977
ENSG00000157884	ENSPPYG00000039437
ENSG00000157890	ENSPPYG00000039385
ENSG00000157895	ENSPPYG00000040549
ENSG00000157911	ENSPPYG00000001979
ENSG00000157916	ENSPPYG00000038006
ENSG00000157927	ENSPPYG00000017327
ENSG00000157933	ENSPPYG00000001982
ENSG00000157954	ENSPPYG00000040908
ENSG00000157978	ENSPPYG00000001708
ENSG00000157985	ENSPPYG00000013301
ENSG00000157992	ENSPPYG00000012545
ENSG00000157999	ENSPPYG00000017344
ENSG00000158006	ENSPPYG00000001699
ENSG00000158008	ENSPPYG00000001698
ENSG00000158014	ENSPPYG00000001697
ENSG00000158019	ENSPPYG00000012532
ENSG00000158022	ENSPPYG00000001696
ENSG00000158023	ENSPPYG00000005059
ENSG00000158042	ENSPPYG00000039892
ENSG00000158050	ENSPPYG00000012063
ENSG00000158055	ENSPPYG00000001721
ENSG00000158062	ENSPPYG00000001688
ENSG00000158077	ENSPPYG00000003522
ENSG00000158079	ENSPPYG00000019395
ENSG00000158089	ENSPPYG00000040822
ENSG00000158092	ENSPPYG00000014133
ENSG00000158104	ENSPPYG00000005057
ENSG00000158106	ENSPPYG00000018934
ENSG00000158109	ENSPPYG00000001965
ENSG00000158113	ENSPPYG00000005063
ENSG00000158122	ENSPPYG00000019418
ENSG00000158125	ENSPPYG00000012513
ENSG00000158156	ENSPPYG00000039433
ENSG00000158158	ENSPPYG00000040279
ENSG00000158161	ENSPPYG00000001648
ENSG00000158163	ENSPPYG00000014137
ENSG00000158164	ENSPPYG00000020593
ENSG00000158169	ENSPPYG00000019408
ENSG00000158186	ENSPPYG00000035081
ENSG00000158195	ENSPPYG00000001661
ENSG00000158201	ENSPPYG00000009056
ENSG00000158220	ENSPPYG00000014143
ENSG00000158234	ENSPPYG00000014145
ENSG00000158246	ENSPPYG00000038825
ENSG00000158258	ENSPPYG00000014159
ENSG00000158270	ENSPPYG00000009048
ENSG00000158290	ENSPPYG00000020686
ENSG00000158292	ENSPPYG00000001946
ENSG00000158296	ENSPPYG00000011096
ENSG00000158301	ENSPPYG00000020569
ENSG00000158315	ENSPPYG00000001512
ENSG00000158321	ENSPPYG00000031465
ENSG00000158352	ENSPPYG00000029762
ENSG00000158373	ENSPPYG00000030998
ENSG00000158402	ENSPPYG00000015825
ENSG00000158406	ENSPPYG00000030903
ENSG00000158411	ENSPPYG00000035663
ENSG00000158411	ENSPPYG00000040179
ENSG00000158417	ENSPPYG00000012094
ENSG00000158423	ENSPPYG00000020375
ENSG00000158428	ENSPPYG00000013171
ENSG00000158435	ENSPPYG00000012103
ENSG00000158445	ENSPPYG00000011116
ENSG00000158457	ENSPPYG00000017992
ENSG00000158458	ENSPPYG00000015847
ENSG00000158467	ENSPPYG00000017994
ENSG00000158470	ENSPPYG00000011118
ENSG00000158473	ENSPPYG00000000684
ENSG00000158477	ENSPPYG00000000683
ENSG00000158480	ENSPPYG00000011120
ENSG00000158481	ENSPPYG00000000682
ENSG00000158485	ENSPPYG00000000681
ENSG00000158486	ENSPPYG00000007166
ENSG00000158488	ENSPPYG00000000680
ENSG00000158497	ENSPPYG00000015901
ENSG00000158516	ENSPPYG00000018002
ENSG00000158517	ENSPPYG00000017509
ENSG00000158525	ENSPPYG00000018003
ENSG00000158526	ENSPPYG00000037866
ENSG00000158528	ENSPPYG00000017805
ENSG00000158545	ENSPPYG00000007639
ENSG00000158552	ENSPPYG00000013197
ENSG00000158553	ENSPPYG00000016342
ENSG00000158555	ENSPPYG00000003690
ENSG00000158560	ENSPPYG00000017798
ENSG00000158571	ENSPPYG00000020387
ENSG00000158578	ENSPPYG00000020389
ENSG00000158604	ENSPPYG00000017590
ENSG00000158623	ENSPPYG00000018008
ENSG00000158636	ENSPPYG00000003699
ENSG00000158639	ENSPPYG00000020392
ENSG00000158669	ENSPPYG00000018544
ENSG00000158683	ENSPPYG00000032538
ENSG00000158691	ENSPPYG00000016372
ENSG00000158710	ENSPPYG00000000648
ENSG00000158710	ENSPPYG00000041248
ENSG00000158711	ENSPPYG00000000302
ENSG00000158714	ENSPPYG00000000652
ENSG00000158715	ENSPPYG00000000301
ENSG00000158716	ENSPPYG00000000654
ENSG00000158717	ENSPPYG00000007645
ENSG00000158747	ENSPPYG00000035164
ENSG00000158748	ENSPPYG00000001785
ENSG00000158764	ENSPPYG00000000622
ENSG00000158769	ENSPPYG00000000621
ENSG00000158773	ENSPPYG00000000619
ENSG00000158786	ENSPPYG00000001777
ENSG00000158792	ENSPPYG00000007671
ENSG00000158793	ENSPPYG00000000613
ENSG00000158796	ENSPPYG00000000612
ENSG00000158805	ENSPPYG00000007673
ENSG00000158813	ENSPPYG00000020432
ENSG00000158815	ENSPPYG00000018409
ENSG00000158816	ENSPPYG00000010627
ENSG00000158825	ENSPPYG00000001771
ENSG00000158828	ENSPPYG00000001769
ENSG00000158850	ENSPPYG00000000607
ENSG00000158856	ENSPPYG00000018410
ENSG00000158859	ENSPPYG00000000606
ENSG00000158863	ENSPPYG00000018411
ENSG00000158864	ENSPPYG00000000605
ENSG00000158865	ENSPPYG00000007203
ENSG00000158869	ENSPPYG00000000604
ENSG00000158874	ENSPPYG00000041497
ENSG00000158882	ENSPPYG00000000603
ENSG00000158887	ENSPPYG00000000599
ENSG00000158901	ENSPPYG00000011062
ENSG00000158941	ENSPPYG00000018426
ENSG00000158955	ENSPPYG00000034684
ENSG00000158966	ENSPPYG00000001272
ENSG00000158987	ENSPPYG00000015750
ENSG00000159023	ENSPPYG00000001631
ENSG00000159055	ENSPPYG00000011357
ENSG00000159063	ENSPPYG00000003719
ENSG00000159079	ENSPPYG00000011364
ENSG00000159082	ENSPPYG00000011365
ENSG00000159086	ENSPPYG00000011366
ENSG00000159110	ENSPPYG00000011372
ENSG00000159111	ENSPPYG00000008881
ENSG00000159128	ENSPPYG00000029536
ENSG00000159131	ENSPPYG00000011379
ENSG00000159140	ENSPPYG00000011380
ENSG00000159147	ENSPPYG00000011381
ENSG00000159164	ENSPPYG00000000913
ENSG00000159166	ENSPPYG00000000363
ENSG00000159167	ENSPPYG00000018444
ENSG00000159173	ENSPPYG00000010640
ENSG00000159176	ENSPPYG00000000361
ENSG00000159182	ENSPPYG00000008903
ENSG00000159184	ENSPPYG00000008904
ENSG00000159189	ENSPPYG00000001749
ENSG00000159197	ENSPPYG00000011388
ENSG00000159199	ENSPPYG00000008909
ENSG00000159200	ENSPPYG00000011392
ENSG00000159202	ENSPPYG00000032681
ENSG00000159208	ENSPPYG00000000903
ENSG00000159210	ENSPPYG00000008911
ENSG00000159214	ENSPPYG00000001436
ENSG00000159216	ENSPPYG00000011394
ENSG00000159217	ENSPPYG00000008913
ENSG00000159224	ENSPPYG00000008912
ENSG00000159228	ENSPPYG00000011399
ENSG00000159231	ENSPPYG00000011400
ENSG00000159248	ENSPPYG00000035985
ENSG00000159251	ENSPPYG00000006318
ENSG00000159256	ENSPPYG00000011402
ENSG00000159259	ENSPPYG00000011403
ENSG00000159261	ENSPPYG00000011404
ENSG00000159263	ENSPPYG00000011405
ENSG00000159267	ENSPPYG00000011406
ENSG00000159289	ENSPPYG00000006855
ENSG00000159289	ENSPPYG00000032003
ENSG00000159289	ENSPPYG00000035250
ENSG00000159289	ENSPPYG00000040927
ENSG00000159307	ENSPPYG00000011912
ENSG00000159314	ENSPPYG00000008305
ENSG00000159322	ENSPPYG00000006621
ENSG00000159337	ENSPPYG00000006389
ENSG00000159339	ENSPPYG00000001807
ENSG00000159346	ENSPPYG00000000342
ENSG00000159348	ENSPPYG00000000341
ENSG00000159352	ENSPPYG00000000871
ENSG00000159363	ENSPPYG00000001813
ENSG00000159374	ENSPPYG00000012263
ENSG00000159377	ENSPPYG00000000865
ENSG00000159387	ENSPPYG00000007356
ENSG00000159388	ENSPPYG00000033009
ENSG00000159398	ENSPPYG00000007362
ENSG00000159399	ENSPPYG00000012260
ENSG00000159403	ENSPPYG00000004218
ENSG00000159409	ENSPPYG00000000859
ENSG00000159423	ENSPPYG00000001799
ENSG00000159433	ENSPPYG00000006400
ENSG00000159445	ENSPPYG00000000851
ENSG00000159455	ENSPPYG00000038561
ENSG00000159459	ENSPPYG00000006405
ENSG00000159461	ENSPPYG00000007364
ENSG00000159479	ENSPPYG00000039932
ENSG00000159495	ENSPPYG00000006409
ENSG00000159496	ENSPPYG00000011625
ENSG00000159496	ENSPPYG00000030243
ENSG00000159516	ENSPPYG00000032208
ENSG00000159527	ENSPPYG00000000818
ENSG00000159556	ENSPPYG00000006676
ENSG00000159579	ENSPPYG00000007383
ENSG00000159588	ENSPPYG00000001408
ENSG00000159592	ENSPPYG00000001407
ENSG00000159593	ENSPPYG00000007428
ENSG00000159596	ENSPPYG00000034708
ENSG00000159618	ENSPPYG00000007393
ENSG00000159625	ENSPPYG00000007396
ENSG00000159640	ENSPPYG00000008523
ENSG00000159648	ENSPPYG00000007709
ENSG00000159650	ENSPPYG00000013452
ENSG00000159658	ENSPPYG00000001389
ENSG00000159674	ENSPPYG00000014522
ENSG00000159685	ENSPPYG00000013447
ENSG00000159692	ENSPPYG00000014524
ENSG00000159708	ENSPPYG00000007454
ENSG00000159713	ENSPPYG00000039268
ENSG00000159714	ENSPPYG00000007456
ENSG00000159720	ENSPPYG00000007458
ENSG00000159723	ENSPPYG00000007459
ENSG00000159733	ENSPPYG00000014542
ENSG00000159753	ENSPPYG00000007462
ENSG00000159761	ENSPPYG00000032624
ENSG00000159763	ENSPPYG00000018109
ENSG00000159784	ENSPPYG00000040739
ENSG00000159788	ENSPPYG00000014553
ENSG00000159792	ENSPPYG00000007474
ENSG00000159840	ENSPPYG00000018118
ENSG00000159842	ENSPPYG00000007766
ENSG00000159871	ENSPPYG00000010076
ENSG00000159873	ENSPPYG00000011677
ENSG00000159882	ENSPPYG00000029494
ENSG00000159884	ENSPPYG00000019092
ENSG00000159899	ENSPPYG00000019083
ENSG00000159905	ENSPPYG00000041579
ENSG00000159915	ENSPPYG00000037509
ENSG00000159917	ENSPPYG00000010086
ENSG00000159921	ENSPPYG00000019068
ENSG00000159958	ENSPPYG00000011883
ENSG00000159961	ENSPPYG00000007810
ENSG00000160007	ENSPPYG00000010164
ENSG00000160013	ENSPPYG00000010155
ENSG00000160014	ENSPPYG00000010154
ENSG00000160049	ENSPPYG00000001899
ENSG00000160050	ENSPPYG00000001601
ENSG00000160051	ENSPPYG00000029533
ENSG00000160058	ENSPPYG00000001592
ENSG00000160062	ENSPPYG00000001590
ENSG00000160075	ENSPPYG00000002000
ENSG00000160087	ENSPPYG00000002017
ENSG00000160094	ENSPPYG00000001575
ENSG00000160097	ENSPPYG00000001583
ENSG00000160111	ENSPPYG00000009699
ENSG00000160113	ENSPPYG00000009703
ENSG00000160117	ENSPPYG00000009706
ENSG00000160124	ENSPPYG00000013486
ENSG00000160131	ENSPPYG00000020820
ENSG00000160145	ENSPPYG00000013468
ENSG00000160161	ENSPPYG00000009773
ENSG00000160179	ENSPPYG00000011448
ENSG00000160180	ENSPPYG00000011449
ENSG00000160181	ENSPPYG00000011450
ENSG00000160182	ENSPPYG00000011451
ENSG00000160183	ENSPPYG00000011452
ENSG00000160185	ENSPPYG00000011453
ENSG00000160188	ENSPPYG00000011454
ENSG00000160190	ENSPPYG00000011455
ENSG00000160191	ENSPPYG00000011457
ENSG00000160193	ENSPPYG00000011458
ENSG00000160194	ENSPPYG00000011459
ENSG00000160199	ENSPPYG00000011461
ENSG00000160200	ENSPPYG00000011462
ENSG00000160201	ENSPPYG00000011463
ENSG00000160202	ENSPPYG00000011465
ENSG00000160207	ENSPPYG00000011469
ENSG00000160208	ENSPPYG00000011470
ENSG00000160209	ENSPPYG00000019998
ENSG00000160211	ENSPPYG00000020885
ENSG00000160213	ENSPPYG00000036267
ENSG00000160214	ENSPPYG00000011474
ENSG00000160216	ENSPPYG00000011476
ENSG00000160218	ENSPPYG00000011477
ENSG00000160219	ENSPPYG00000020891
ENSG00000160221	ENSPPYG00000011479
ENSG00000160223	ENSPPYG00000011481
ENSG00000160224	ENSPPYG00000011482
ENSG00000160226	ENSPPYG00000041331
ENSG00000160229	ENSPPYG00000035360
ENSG00000160233	ENSPPYG00000011486
ENSG00000160255	ENSPPYG00000011506
ENSG00000160256	ENSPPYG00000011509
ENSG00000160271	ENSPPYG00000019723
ENSG00000160282	ENSPPYG00000011528
ENSG00000160284	ENSPPYG00000011529
ENSG00000160285	ENSPPYG00000011530
ENSG00000160293	ENSPPYG00000019744
ENSG00000160294	ENSPPYG00000011532
ENSG00000160298	ENSPPYG00000011536
ENSG00000160299	ENSPPYG00000011537
ENSG00000160305	ENSPPYG00000011538
ENSG00000160307	ENSPPYG00000011539
ENSG00000160310	ENSPPYG00000011540
ENSG00000160318	ENSPPYG00000010318
ENSG00000160323	ENSPPYG00000019736
ENSG00000160325	ENSPPYG00000019737
ENSG00000160326	ENSPPYG00000019738
ENSG00000160339	ENSPPYG00000033058
ENSG00000160345	ENSPPYG00000019757
ENSG00000160349	ENSPPYG00000019726
ENSG00000160349	ENSPPYG00000031612
ENSG00000160360	ENSPPYG00000019768
ENSG00000160392	ENSPPYG00000009987
ENSG00000160396	ENSPPYG00000009990
ENSG00000160401	ENSPPYG00000019627
ENSG00000160404	ENSPPYG00000019629
ENSG00000160408	ENSPPYG00000019635
ENSG00000160410	ENSPPYG00000009996
ENSG00000160439	ENSPPYG00000010398
ENSG00000160445	ENSPPYG00000019661
ENSG00000160446	ENSPPYG00000019660
ENSG00000160447	ENSPPYG00000029746
ENSG00000160460	ENSPPYG00000009995
ENSG00000160469	ENSPPYG00000010410
ENSG00000160471	ENSPPYG00000010413
ENSG00000160472	ENSPPYG00000037286
ENSG00000160505	ENSPPYG00000010436
ENSG00000160539	ENSPPYG00000019701
ENSG00000160551	ENSPPYG00000008122
ENSG00000160570	ENSPPYG00000010037
ENSG00000160584	ENSPPYG00000003905
ENSG00000160588	ENSPPYG00000003927
ENSG00000160593	ENSPPYG00000003926
ENSG00000160602	ENSPPYG00000008110
ENSG00000160606	ENSPPYG00000008109
ENSG00000160613	ENSPPYG00000003910
ENSG00000160633	ENSPPYG00000009428
